Keyword,LeftContext,RightContext
Crassus,Widerspruch freudelos sein vielbewegtes Leben Ebensowenig als Pompeius kann Marcus,zu den unbedingten Anhängern der Oligarchie gezählt werden Er ist
Crassus,echter Geldmann selbst bürgerlich und einfach Auf diesem Wege ward,binnen wenig Jahren aus einem Mann von gewöhnlichem senatorischen der
Crassus,vermochte kaum noch ein bloßer Bürger In der Tat war,Blick auf ein höheres Ziel gerichtet als auf den Besitz
Crassus,nach allen Seiten hin ihre Angriffe richteten hüteten sich mit,anzubinden man verglich ihn dem Stier der Herde den zu
Crassus,Zielen streben konnte leuchtet ein und anders als Pompeius wußte,genau wie ein Bankier worauf und womit er politisch spekulierte
Crassus,der Geschlechter zu stürzen so durfte auch ein Mann wie,die Blicke höher erheben als zu den Rutenbündeln und dem
Crassus,etwas anderes zu verfolgen als seinen persönlichen Vorteil Warum sollte,der reichste und der intriganteste Mann in Rom und kein
Crassus,bekleidete mit dem außerordentlichen Oberbefehl in Italien den Prätor Marcus,der zwar kein namhafter Feldherr war aber doch unter Sulla
Crassus,den bedungenen Lohn ohne ihm die Gegenleistung dafür zu gewähren,inzwischen war dem Räuberheer bis etwa an die Krathismündung gefolgt
Crassus,wieder in Lucanien Das mühsame Werk war also vergebens gewesen,fing an an der Lösung seiner Aufgabe zu verzweifeln und
Crassus,Lager nahe bei dem seinigen auf aber dennoch gelang es,den Spartacus durch die Reiterei zu beschäftigen und indessen die
Crassus,Demokraten und Pompeius schlossen ihren Bund nicht allein Auch Marcus,war in einer ähnlichen Lage wie Pompeius Obwohl Sullaner wie
Crassus,wohl zu Mute sein mochte sahen nicht ungern in Marcus,ihm ein Gegengewicht und vielleicht einen künftigen Rivalen zur Seite
Crassus,einer und den beiden Sullanischen Generalen Gnaeus Pompeius und Marcus,andererseits Beide machten das Parteiprogramm der Demokratie zu dem ihrigen
Crassus,überdies der Triumph und die begehrten Landlose für seine Soldaten,als dem Überwinder des Spartacus wenigstens die Ehre des feierlichen
Crassus,bewilligte die für Konsulat und Triumph erforderlichen Dispensationen Pompeius und,wurden ohne Widerstand zu finden zu Konsuln für das J
Crassus,verdrängt ward so ist die Ursache davon wahrshheinlich teils in,Beziehungen zum Senat zu suchen teils in dem Beitritt der
Crassus,noch im frischen Andenken welcher Männer Blut Pompeius vergossen wie,zu seinem ungeheuren Vermögen den Grund gelegt hatte So ist
Crassus,rasche wie gewaltsame Lösung vorzubereiten Die Heere des Pompeius und,lagerten immer noch vor den Toren der Stadt Jener hatte
Crassus,was denn in gleicher Weise auch auf die Armee des,Anwendung fand Diese Ursache bestand jetzt nicht mehr aber dennoch
Crassus,eine aber konnte nur Pompeius sein Von Anfang an hatte,in der Koalition eine untergeordnete Rolle gespielt er hatte sich
Crassus,die schwächeren Gegner eine letzte Hilfe in einer neuen Koalition,voll alter und neuer Eifersucht auf den jüngeren so durchaus
Crassus,hauptstädtische Menge an sich zu fesseln als ob die durch,selbst mitgebrochene Oligarchie und der ewig undankbare Pöbel vermocht haben
Crassus,den Toren der Hauptstadt zwischen den Heeren des Pompeius und,zur Schlacht kommen Allein diese Katastrophe wandten die Demokraten durch
Crassus,Geschmeidigkeit ab Auch ihrer Partei lag ebenwie dem Senat und,alles daran daß Pompeius nicht die Diktatur ergriff aber mit
Crassus,dem Pompeius die Entlassung der Armee verweigerte war daß er,mißtraue und darum nicht mit der Entlassung der Soldaten den
Crassus,der Soldaten den Anfang machen könne Die Demokraten bestimmten den,hierin entgegenkommende Schritte zu tun dem Kollegen vor aller Augen
Crassus,erreichen was aber die Hauptsache war die Dinge hatten durch,rechtzeitige Nachgiebigkeit sich so gestaltet daß Pompeius nur die Wahl
Crassus,ihm angewiesene Konsularprovinz anzunehmen hielt er unter seiner Würde und,folgte darin seinem Beispiel So zog Pompeius als er nach
Crassus,diese ein Körper ohne Haupt und daß weder Pompeius noch,auf die Dauer dieses Haupt sein konnten war an sich
Crassus,mehr sich der Regierung Schon die Beziehungen des Senats zu,und seiner Klientel gehören in diesen Zusammenhang hauptsächlich aber scheint
Crassus,diesem Zweck daselbst von Ort zu Ort 689 machte Marcus,als Censor Anstalt die Einwohner geradeswegs in die Bürgerliste einzuschreiben
Crassus,er gewagt hatte an einem dieser Klienten des Caesar und,sich zu vergreifen Dagegen zeigten sich dieselben Führer keineswegs geneigt
Crassus,eine Contremine zu legen Hierin trafen sie wieder zusammen mit,dem nichts übrig blieb um dem beneideten und gehaßten Nebenbuhler
Crassus,zu verbünden Schon bei der ersten Koalition hatten Caesar und,als die beiden Schwächeren sich besonders nahe gestanden das gemeinschaftliche
Crassus,des gerichtlichen Urteils das sie ausschloß als Konsuln proklamiert werden,sollte sodann die Diktatur Caesar das Reiterführeramt übernehmen ohne Zweifel
Crassus,der Nähe des Rathauses auf das verabredete Zeichen das auf,Wink ihm von Caesar gegeben werden sollte Allein er wartete
Crassus,ihm von Caesar gegeben werden sollte Allein er wartete vergebens,fehlte in der entscheidenden Senatssitzung und daran scheiterte für diesmal
Crassus,mit prätorischen Befugnissen nach dem Diesseitigen Spanien zu senden worauf,einging in der Hoffnung durch denselben die Hilfsquellen dieser wichtigen
Crassus,muß Was die Hauptsache anlangt die Beteiligung von Caesar und,so kann allerdings das Zeugnis ihrer politischen Gegner nicht als
Crassus,genau zu der geheimen die dieser Bericht ihnen beimißt Daß,der in diesem Jahre Censor war als solcher den Versuch
Crassus,schon geradezu ein revolutionäres Beginnen Noch bemerkenswerter ist es daß,bei derselben Gelegenheit Anstalt machte Ägypten und Kypros in das
Crassus,hier nicht ermitteln aber die große Wahrscheinlichkeit ist dafür daß,und Caesar den Plan entworfen hatten sich während Pompeius Abwesenheit
Crassus,und Catilina und Piso also Werkzeuge in den Händen von,und Caesar gewesen sind Einen Augenblick kam die Verschwörung ins
Crassus,ins Stocken Die Wahlen für 690 fanden statt ohne daß,und Caesar ihren Versuch sich des Konsulats zu bemeistern dabei
Crassus,Die Partei strengte alle ihre Kräfte für den Wahlkampf an,und Caesar setzten ihr Geld eigenes oder geborgtes und ihre
Crassus,gefochten hatten sondern die ganze demokratische Partei Daß diese insbesondere,und Caesar hier so gut wie bei dem Komplott von
Crassus,Tatsachen Nach ausdrücklichen und unabweisbaren Zeugnissen waren es vor allen,und Caesar die Catilinas Bewerbung um das Konsulat unterstützten Als
Crassus,am wenigsten gefährlichen Statilius und Gabinius den Senatoren Caesar und,zur Bewachung übergeben wurden offenbar sollten sie entweder wenn sie
Crassus,Teile seiner Konfession kam und namentlich als seinen Auftraggeber den,nannte ward er von den Senatoren unterbrochen und auf Ciceros
Crassus,recht genau kannte der auf die Aufforderung einen Angriff auf,zu machen zur Antwort gab er habe keine Lust den
Crassus,Pompeius eine Stellung einnahm ungefähr wie damals Sulla so suchten,und Caesar ihm gegenüber in Italien eine Gewalt aufzurichten wie
Crassus,je zurückkam und der beispiellos gedemütigten und völlig machtlosen Demokratie,schickte sich an seine Familie und sein Gold zu Schiffe
Crassus,Pompeius sich gegenüber Quintus Catulus und Marcus Cato mit Marcus,Gaius Caesar und Titus Labienus vereinigt fand Aber nicht leicht
Crassus,in ihm einen Widersacher die Demokraten einen unbequemen Freund Marcus,einen Nebenbuhler die vermögende Klasse einen unzuverlässigen Beschützer die Aristokratie
Crassus,des Lucullus und des Metellus Creticus der alte Groll des,und Catos gewissenhafte Torheit die hauptsächlichsten Elemente hergaben Das gewünschte
Crassus,Ruf den Grund zu legen Sein alter Freund und Bundesgenosse,hatte durch die Hoffnung den Rückhalt gegen Pompeius den er
Crassus,0 zu isolieren und zwischen den Demokraten nebst ihrem Bundesgenossen,einer und Pompeius und der hohen Finanz andrerseits ein auf
Crassus,der Senat verweigert hatte ihr durch die Bürgerschaft zu verschaffen,endlich der unvermeidliche durfte wenigstens dem Bunde sich anschließen freilich
Crassus,dann den Schild nicht zu Hause lassen werde ebenso sprach,sich aus Pompeius alte Soldaten wurden angewiesen am Tage der
Crassus,der Bürgerschaft angenommen die Zwanzigerkommission an ihrer Spitze Pompeius und,erwählt und in ihr Amt eingesetzt mit allen ihren Anstrengungen
Crassus,Händen anvertraut Das Publikum glaubte anfangs daß es Pompeius und,selber bestimmt sei die Machthaber zogen es indes vor zwei
Crassus,wenigen unbrauchbaren vornehmen jungen Männern einzelne fähige Offiziere wie Publius,den jüngeren Sohn des alten politischen Bundesgenossen Caesars und Titus
Crassus,Germanen zu Gunsten der Römer ihre dritte Linie die Publius,rechtzeitig zur Hilfe sandte stellte auf dem linken Flügel die
Crassus,an die aremoricanischen Gaue Noch im Herbst 697 ward Publius,mit einem römischen Korps dahin gesandt er bewirkte daß die
Crassus,mit Spanien zu gewinnen wurde im folgenden Jahr 698 Publius,nach Aquitanien gesandt mit dem Auftrag die daselbst wohnenden iberischen
Crassus,Schon der erste römische Offizier der die Bretagne betrat Publius,war von dort nach den Zinninseln an der Westspitze Englands
Crassus,nacheinander für die herrschende Demokratie für den Senat und für,gefochten oder zu fechten vorgegeben hat Farbe hielten die Bandenführer
Crassus,mußten die versteckte Opposition von Pompeius Erbfeind und widerwilligem Bundesgenossen,dem Pompeius selber zunächst das Scheitern seines Planes beimaß oder
Crassus,über die Alpen zurückgegangen sein würde Anfang April 698 verließ,die Hauptstadt um mit seinem mächtigeren Kollegen das Erforderliche zu
Crassus,hier traf auch Pompeius mit ihnen zusammen der bald nach,11 April angeblich um die Getreidesendungen aus Sardinien und Afrika
Crassus,gab wurden den zwei Kollegen zugestanden Pompeius die beider Spanien,die von Syrien welche Ämter ihnen durch Volksschluß auf fünf
Crassus,eigenmächtig von ihm ausgehobenen Truppen auf die Staatskasse Pompeius und,ward ferner für das nächste Jahr 699 bevor sie in
Crassus,höchste Amt zu verwalten Den militärischen Rückhalt dessen Pompeius und,zur Regulierung der hauptstädtischen Verhältnisse um so mehr bedurften als
Crassus,die widerstrebenden Elemente sich miteinander zu behaben Zwischen Pompeius und,ward äußerlich wenigstens ein kollegialisches Einvernehmen wiederhergestellt Sogar Publius Clodius
Crassus,sich zu jenen Konzessionen verstanden hat Eine ernstliche Rivalität des,Caesar gegenüber war vollends unmöglich Es ist schwer zu sagen
Crassus,gestellt sondern auch sein alter Feind und Caesars langjähriger Verbündeter,und unzweifelhaft erhielt Crassus seine ansehnliche militärische Stellung nur als
Crassus,alter Feind und Caesars langjähriger Verbündeter Crassus und unzweifelhaft erhielt,seine ansehnliche militärische Stellung nur als Gegengewicht gegen Pompeius neue
Crassus,möglicherweise sich zur Wehr setzen daß nun gar Pompeius und,sich mit ihm aufs neue und enger als je vereinigen
Crassus,Machthaber zum Kommandanten Von den für Syrien und Spanien durch,und Pompeius ausgehobenen Truppen gingen zwar die ersteren nach dem
Crassus,Luca vereinbarten Bestimmungen hinsichtlich des Militärkommandos von Gallien wurden durch,und Pompeius die Spanien und Syrien betreffenden durch den Volkstribun
Crassus,borgen wie zum Beispiel Caesar von Pompeius für den Gallischen,von Caesar für den Parthischen Krieg solche kollegialische Unterstützung empfing
Crassus,mit fünftausend Kolonisten Piso führte den Thrakischen Gabinius den Ägyptischen,den Parthischen Krieg ohne den Senat zu fragen ja ohne
Crassus,noch gestattet sei daß der Volkstribun Gaius Ateius Capito den,bei seinem Abzug nach Syrien in allen Formen damaliger Theologie
Crassus,699 wurden zwar dem Vertrag von Luca entsprechend Pompeius und,zu Konsuln gewählt und der einzige ausharrende Kandidat der Opposition
Crassus,Daß durch das strenge Strafgesetz gegen die klubbistischen Wahlumtriebe das,als Konsul 699 durch die Bürgerschaft bestätigen ließ der Einfluß
Crassus,Interessen der Provinzialen zu vertreten und selbst der Groll des,dem er bei Übergabe der Provinz Weitläufigkeiten gemacht hatte Sein
Crassus,Metellus Scipio Unter den Häuptern des dreiköpfigen Ungeheuers war Marcus,Jahre lang mitgerechnet worden ohne eigentlich mitzuzählen Er diente den
Crassus,Wagschale gegen Pompeius Diese Rolle ist nicht allzu ehrenvoll aber,ward nie durch leidenschaftliches Ehrgefühl gehindert seinen Vorteil zu verfolgen
Crassus,ferner im Übergewicht zu bleiben gab Caesar seinem alten Verbündeten,Gelegenheit durch den Parthischen Krieg ebendahin in Syrien zu gelangen
Crassus,Gelegenheit zu nutzen und den unterbrochenen Parthischen Krieg wiederaufzunehmen als,in Syrien eintraf und mit dem Kommando zugleich die Pläne
Crassus,Jerusalem und andere reiche Heiligtümer der syrischen Provinz wurden auf,Befehl ihrer Schätze beraubt und von allen Untertanen Zuzug oder
Crassus,den König Artavasdes gehindert die versprochenen 10000 schweren Reiter zu,Heer stoßen zu lassen die dieser jetzt schmerzlich vermißte Dagegen
Crassus,zu fünf Sechsteln aus Fußvolk bestanden In dem Feldzug des,dagegen trat die Reiterei zum ersten Male selbständig auf und
Crassus,aus Damit die Überflügelung nicht zur Umzingelung werde rückte Publius,mit einem auserlesenen Korps von Reitern Schützen und Linieninfanterie zum
Crassus,Mesopotamische Griechen die der Gegend genau kundig waren beschworen den,mit ihnen abzureiten und einen Versuch zu machen sich zu
Crassus,Römer den Morgen nicht ab Die Unterfeldherren Cassius und Octavius,selbst hatte gänzlich den Kopf verloren ließen sofort und in
Crassus,den römischen Oberfeldherrn die Diener des Veziers drängten sich um,beeifert ihn aufs Pferd zu heben Es schien den römischen
Crassus,nach orientalischer Sitte zugleich mit ihr der abgehauene Kopf des,Schon war die Tafel aufgehoben eine der wandernden kleinasiatischen Schauspielertruppen
Crassus,vom Kithäron zurückkehrt vertauschte dieses mit dem blutigen Kopfe des,und zum unendlichen Jubel seines Publikums von halbhellenisierten Barbaren begann
Crassus,schalteten daß Armenien nachdem es schon vor der Katastrophe des,vom römischen Bündnis abgefallen war durch dieselbe ganz in parthische
Crassus,Osakes als militärischer Ratgeber beigegeben werden mußte Andrerseits übernahm an,Stelle das Kommando in Syrien interimistisch der besonnene und entschlossene
Crassus,und entschlossene Quästor Gaius Cassius Da die Parther ebenwie früher,den Angriff nicht beeilten sondern in den Jahren 701 und
Crassus,reorganisieren und die Juden die die Erbitterung über die von,verübte Spoliation des Tempels schon jetzt unter die Waffen getrieben
Crassus,nur die zwei schwachen aus den Trümmern der Armee des,gebildeten Legionen ihr entgegenzustellen Natürlich konnte er damit weder den
Crassus,auf der Appischen Straße in dem ein paar Monate nach,der Bandenführer Clodius umkam aber es ist begreiflich und beinahe
Crassus,darum hatte Caesar in Luca Pompeius so viel eingeräumt weil,und dessen syrische Armee bei einem etwaigen Bruch mit Pompeius
